source,question,answer,rating
01_file1,6..1.37..1...29....32.6..9............9.....87...3.9.4.7...2.63.1..9.......6.71..,694183725187529346532764891341958672269471538758236914975812463416395287823647159,4
01_file1,.29....5.5...4...1........7....1..4..18..7..54..5.8...8...75..4.4...6..........3.,129763458573842691684951327257619843918437265436528179862375914345196782791284536,17
01_file1,.....6..3....7..8..94.3..5......7.1.....8537....61.5...3815.7...617.8.....5..3...,827596143653471982194832657586327419412985376379614528238159764961748235745263891,9
puzzles1_unbiased,...7..9.1.2........64.....7..5.8...3..7....98..91....48.3..6........4..9....5.17.,538762941721498635964531827245689713617345298389127564873916452156274389492853176,0
puzzles1_unbiased,9..8..5..23.....6.....439.....5..38...8..2.7.36...9.......964..78.....9....2....1,946821537231957864875643912129574386458362179367189245513796428782415693694238751,1
puzzles1_unbiased,8......73.......4.......2.8.3.8.15.9....94....2...5..49...4..6..825......7.....32,845129673267358941391467258436871529758294316129635784913742865682513497574986132,0
puzzles4_forum_hardest_1905,5...4.9.1...1...8...1...42..6...7...9...68.....5.3.6..4.37....9..9.....2.5..9.3..,572843961346129785891675423264917538937568214185432697423786159619354872758291346,53
01_file1,..6.94..8.7...8..5...57.9...4.9.65......8....9.74..68...37......5......6..1.6..7.,536194728279638145184572963842916537365287491917453682693721854758349216421865379,20
01_file1,..6...5....81.............2.52..9..3...45..2.4.1..3..9.1.53....9...2..4......43.1,196372584728145936543986712852719463369458127471263859614537298937821645285694371,14
puzzles1_unbiased,.93.5..6..2...9..7...41...........2......48.513....9.69.......25.2.6..9....8.....,493257168621389547758416239865971423279634815134528976916745382582163794347892651,1
puzzles1_unbiased,..65..7.25....2.6..4...8..9.3.4.....21....6......31.....78.6...1....7...6...2..4.,986514732571392864342678159735469218214785693869231475497856321123947586658123947,0
puzzles1_unbiased,...4.3...3.47..6...7..8..53.1..2.9.......9..8..8...73...9..7..1.4.1.......1...8.5,295463187384751629176982453517328964423679518968514732659837241842195376731246895,2
01_file1,...1.5.....6.8..3..7..6.8.5.....1.6.....3678.....7.5...29..8..7.3.....1..6...73..,398145276256789134174263895785921463942536781613874529529318647437652918861497352,5
puzzles4_forum_hardest_1905,..2.3.5....4....13...7...92.4.6...3...3.9...58.....1...6...7.....9.1..5.4..8.....,792134586584962713631785492947651238123498675856273149368547921279316854415829367,46
puzzles4_forum_hardest_1905,3.5.7..4...85..........4...5.9.....3..7..3..2.3.8...7..8.4.2.5.7...6.1...5.7...3.,365271849948536217271984365529147683817653492436829571183492756794365128652718934,30
puzzles4_forum_hardest_1905,..8.5..9.1.........7.8....3....924......6......95...2..4.6..7....6..5.8.3.......1,638754192152936847974821653563192478827463519419578326241689735796315284385247961,32
puzzles4_forum_hardest_1905,2.4..5...9.1.2.....8.4...2.4..9...1.8.......3....7.6......695....82...9......3..7,264795138931628754785431926473986215896512473152374689317869542648257391529143867,42
puzzles4_forum_hardest_1905,4...2..5...85..6...5...13...4..1..2.8.2..7...9.......31..7....5.8...6.....4.9..8.,471623958398574612256981347743819526862357194915462873129738465587146239634295781,29
puzzles1_unbiased,.7.....1.38....4..49..2..53..48.576...9.....4...1......5..74..1..728........5.9..,675439218382516479491728653134895762529367184768142395256974831917283546843651927,3
01_file1,2.....3.97....5.2..63.......3.....6.5.7...9..62.9...7.9..7....5.5.1.86......5.2..,215876349794315826863492751139587462547263918628941573986724135452138697371659284,42
01_file1,.236...9....3..2.87...9.....68...92..9.....73.....98.6..2....6.8.....7....64.5...,523618497619374258784592631368157924291846573457239816942783165835961742176425389,65
puzzles4_forum_hardest_1905,...3.48..9..5....2.......4...5.3...12.....6...196...2.5..1....6.87.5..........75.,152394867948567132376821549865432971234719685719685324523178496487956213691243758,8
01_file1,...4...1......67.8.3...84..92..6.34..4.7....6..7.4.1...7....8....6.8..3....13....,682479513459316728731528469925861347148753296367942185273694851516287934894135672,37
puzzles4_forum_hardest_1905,29..7..3.........8..1..92...2...16....6....5.1..3.......2.8...7.4.5.....6....24..,294875136563124798781639245428951673376248951159367824912483567847596312635712489,37
puzzles1_unbiased,74...........13...16.........5..48......5.34..8....17.....8.2..2...7.4..69.53....,742698531859713624163245987375164892921857346486329175537481269218976453694532718,0
puzzles4_forum_hardest_1905,..9.....8.4...876.....7..4..9..6...4...7..1..2....5......3......6.58...7.83.4...5,679453218345218769821679543798162354536794182214835976457326891962581437183947625,9
01_file1,.8...4..7..4....6....51....7.9....4...8.....96......3..73..9..48.64..3...9..6..78,385624917124897563967513482739251846548736129612948735273189654856472391491365278,17
01_file1,.873.....2.9.8....1...9...78..2.......3..7....2.9.856...8....7....1.3...91....23.,487365912239781645156492387861254793593617428724938561348529176672143859915876234,18
01_file1,.83.....9.5...6..1...5..2.....2..1..5..71..6......95.....9....6.1..729...2.65.7..,783124659254396871961587234648235197592718463137469582875941326316872945429653718,27
puzzles4_forum_hardest_1905,..2.....764..75.2.3..1.2.6.2....3.5....4....1..8.......6...9..2..3....9.9.....6.5,182396547649875123375142869297613458536428971418957236764589312853261794921734685,20
puzzles4_forum_hardest_1905,86.....1.4.....2....5.3...6..7..3..5...5....1...7...4...63....9.8..79....2...61..,862954713493167258175832496217643985934528671658791342746315829381279564529486137,24
puzzles1_unbiased,1..6.3.........5..42.......7........9...8..64.8...4172....2.9.3..89.7.4.....51...,159673428863249517427815639742136895915782364386594172671428953538967241294351786,1
01_file1,......8.6..3....4..76.8.32.3.2....64.6....7.878.....3....9.54..4...2.....2...3.7.,241397856893256147576184329312578964965432718784619235137965482458721693629843571,26
puzzles4_forum_hardest_1905,..6.14..5..2......3..6...7.8.57..96.6..8...3......9.....34....64...8.........7.4.,976314825542978613318625479825743961694851237731269584183492756457186392269537148,8
01_file1,..65..3..5....2.......68.5.3....6.......9.16....8....3.8.3....57.4...6...53.....2,816579324597432816432168957378216549245793168169854273681327495724985631953641782,73
puzzles1_unbiased,.1....958..6..31...4.8.....5.71..........5..36..9..48........46....7.32..2.......,312746958856293174749851632587134269294685713631927485975312846468579321123468597,0
puzzles1_unbiased,..7....9845.9..6....6.......4..95.6.....18..51....4.27..1..9......45.3.2.7..2....,317546298452987613896132754743295861629718435185364927231879546968451372574623189,1
puzzles1_unbiased,4..69.7.....4.2.5..95.37.........2...2..6...884......6.6.5.......1.2.3.73..9....5,482695731137482659695137482516748293729361548843259176268573914951824367374916825,1
puzzles1_unbiased,...31..4.3..78..............4......6.5...32...7.158.....5...96.7.48...2.....92.1.,527316849369784152481925637143279586958643271672158493215437968794861325836592714,2
puzzles1_unbiased,.42...........6..4..35.....9.68.......5...9.8.7.3...1.4.1.9...5.6.....4..2..3.76.,142783596758926134693541287916872453235164978874359612481697325367215849529438761,1
puzzles4_forum_hardest_1905,..5..74...3..1.7.2....9...63.1.7.....9.......6.79....32........7.31.8.2..1..3...7,165287439439615782872493156321876594594321678687954213258749361743168925916532847,8
01_file1,....8..4....3....91.29.4.379..7.64......9..86..3...9...3.4.8...7......68...67....,395287641874361259162954837958726413427193586613845972236418795749532168581679324,46
puzzles1_unbiased,9........8..6.9...1...4.93.398.15.6..4.76......6............54....3.1..7..12....3,934187256825639174167542938398415762542768319716923485273896541489351627651274893,0
puzzles4_forum_hardest_1905,.4...2.1.96...1.2.2..7....3.2...4.6.....5..........2.9....1..8..8.42.1....6..8...,847532916963841725251769843725194368698253471134687259372915684589426137416378592,31
puzzles4_forum_hardest_1905,..86.2..44.6..52...2......5..........9.2.84....7.9...31..8...9..6.1.95.......6..1,958632174436715289721984365812347956395268417647591823174853692263179548589426731,26
01_file1,.7..6...59.....3..5....9.61....9.5..8.41........3....7...6..79.....31.56...9.71.3,471863925986512374523749861237496518864175239159328647315684792798231456642957183,48
puzzles1_unbiased,7..13.9......4..5...4...3285..41...6...7.9...81....2...9...5.....23..1.........8.,725138964938246751164957328573412896246789513819563247491875632682394175357621489,0
puzzles1_unbiased,.6.1....8...47..93.....976........21....9........1247.8.92.....7...3....2.6..8.1.,967123548528476193341859762493785621172694835685312479819267354754931286236548917,3
01_file1,35.46...22.4..5....67........6..75.....63....7.3..2.6.4...5......23.......57..81.,358469172294175683167283495826947531519638247743512968471856329682391754935724816,31
puzzles1_unbiased,.....1..........16..7.652...18.3..6.2.......94..69..7........2...54.3....8.1.97..,562841937849372516137965248918237465276514389453698172391756824725483691684129753,1
puzzles1_unbiased,....7...13.54.1..92.....4...5..3.......96..4.7.9..2.1843...69....8............8.3,946273581375481629281659437854137296123968745769542318437816952698325174512794863,0
01_file1,..2..1..9..3.84.1..4....8.3..4..3.2..7..6............5.1...9..232.4...9...9...4..,782631549593784216146925873864593721975162384231847965418379652327456198659218437,25
01_file1,...3...5.5..........97..8.464..5..2..58..2.9....8....6.......45.2.48.6.9.....92..,276348951584691372319725864641953728758162493932874516897236145125487639463519287,19
puzzles1_unbiased,..6..2..4...4....318.....2.8...3..79.5.8....14..7.........8..17....6.....2...49..,376152894295478163184693725862531479759846231431729586943285617518967342627314958,1
puzzles4_forum_hardest_1905,..3.5..8.4.........8..39..21.......9.3..968.....5...63..7........83..2...2..68.9.,273154986419682375685739142156843729734296851892517463547921638968375214321468597,57
puzzles4_forum_hardest_1905,4..2....5..6..17...1......81....65......8...2...5...9.6.4......7...9..5..3...74..,478269135956831724213754968182976543549183672367542891694315287721498356835627419,12
puzzles4_forum_hardest_1905,.....9.34.3..4.81....83.....6...8.....3.9...28....21....49...2..8....5..7.......1,578129634236547819491836275962718453153694782847352196614975328389261547725483961,55
01_file1,........8.49........6...4..1.8.4.27..2.8...3......18.....32.74...27.81...3..14...,217436598849175326356982417168543279524897631973261854681329745492758163735614982,42
puzzles4_forum_hardest_1905,..2.6.3...6...9.1.4..1......7..9..8.2..8....7..5..7........3.65....1.4...3.9...7.,712564398568379214493182756376491582249856137185237649821743965957618423634925871,15
puzzles1_unbiased,........7.7832..962..........27.1.6...6.5......59..7.16..1....3..7..8.....9.7.8.4,461589327578324196293617485932741568716853942845962731684195273127438659359276814,0
puzzles4_forum_hardest_1905,.4...87....8....2...6.3.....9.5....2.7.....1...4..78..4....96......5...1...3...8.,549218763318796524726435198893561472275843916164927835432189657987652341651374289,11
puzzles4_forum_hardest_1905,.2....71.8....7..5..9.1.......75...6.5...6.4.6..48....2....8..4..3.2.......3..92.,524863719831947265769512483342751896958236147617489352275198634193624578486375921,3
puzzles4_forum_hardest_1905,8.5.6...27.2..8....6..........9.....3......4..2..37..8......1...5...6..3.8..72..6,845163792792548361163729485516984237378251649924637518637895124259416873481372956,35
puzzles1_unbiased,...........5..4.6....9.5184...7......6.4.......7.6.84.4...32..998......33.....52.,849216735715384962623975184134798256568421397297563841451832679982657413376149528,0
puzzles4_forum_hardest_1905,.8.36..1.4....83.6..........7..3.6....29....51......4...92....7.....3.5..1..7.4..,287365914451798326963124578875432691342916785196857243539241867724683159618579432,33
puzzles4_forum_hardest_1905,..2..3..6...5...9.7...4.8...3.2....12.....6....9..8.5..2.1...6.4...7......1..9..8,942813576386527194715946832837265941254791683169438257523184769498672315671359428,24
puzzles4_forum_hardest_1905,9.3...6.....3...7.87...9.....723.8...8...5..1....4..3.15..9.3...3.51...8..8......,923174685615382974874659213547231869389765421261948537156897342432516798798423156,28
puzzles4_forum_hardest_1905,..3..54...6.2...1.7...9......6..12.....8...4.9...7...1.8.3..1.........2...5..6.34,123685497469237518758194362876941253531862749942573681684329175317458926295716834,22
puzzles1_unbiased,9.8........6..5..97.4...65.......4..8.7.....1....3..95.1...6......3..5.8..52..16.,958623714126475389734918652593182476847569231261734895312856947679341528485297163,0
puzzles1_unbiased,..7....41.6.438.2.8.......6.......7..95..62.4..4...56..7.621......35...2....8..9.,237965841561438927849172356628543179795816234314297568973621485486359712152784693,0
puzzles4_forum_hardest_1905,18..7.2.........7.3...2.81.21.3.....53.....6...8.5.1...5..8.3.....7...8......4.9.,185973246462518973397426815216397458539841762748652139654189327921735684873264591,90
01_file1,...3......3..189..1...79..3.84.....7.1.8....9..9.6.2......95.4.......7...9.7....1,968352174437618952152479683284931567516827439379564218723195846641283795895746321,8
01_file1,..3.4.5..7.52.6..342....6.76..8.2.......6.......1....4...5.37.23......56....2.4..,863947521795216843421358697654832179139764285278195364946583712382471956517629438,37
01_file1,..47.....12.6.3...3.7.146.......6.8.....7.1.......2.5.......31..71.4....6.32....4,964728531125693748387514692259136487438975126716482953542867319871349265693251874,35
puzzles1_unbiased,...9.583....3...1..5..68....9.5......81..4..6....9...4...7.....96....7.23.2...1..,614925837829347615753168429497536281581274396236891574145782963968413752372659148,2
puzzles1_unbiased,...52.....4..71.62...9..71.2....5..9....9....7.....4.6.69..4.23.7..5....42....6..,917526348543871962682943715234165879856497231791238456169784523378652194425319687,1
puzzles4_forum_hardest_1905,.3..1.9....9.8...4..89.372....7.6.8..8..3...7..7...5...........7..8.4..1.4.3.1...,234617958679582314158943726425796183981435267367128549813269475792854631546371892,24
